codgeo,ze2020,active_15_64_2021_total,employed_15_64_2021_total,unemployed_15_64_2021_total,unemployment_rate_est_2021,jobs_lt_2021_total
29233,5314,5503.59244,4816.799331,686.793109,0.12479,8359.957784
29234,5314,1385.330639,1304.633527,80.697112,0.058251,549.760092
29235,5302,5311.607194,4824.432802,487.174392,0.091719,4799.379839
29236,5314,1768.393306,1617.952171,150.441134,0.085072,1367.176347
29237,5302,881.532649,820.61903,60.913619,0.0691,299.350369
29238,5302,239.420819,189.845397,49.575422,0.207064,148.350151
29239,5310,1188.825159,1057.714799,131.110359,0.110286,3292.641254
29240,5302,442.209585,387.293784,54.915801,0.124185,172.970198
29241,5313,3456.312293,3099.313946,356.998347,0.103289,2539.225181
29243,5313,216.109465,204.339232,11.770233,0.054464,43.066977
29244,5310,450.749968,421.015703,29.734265,0.065966,77.407573
29245,5302,752.565317,714.867951,37.697366,0.050092,315.667095
29246,5302,111.023697,94.265403,16.758294,0.150943,33.070532
29247,5313,1653.69952,1537.624482,116.075038,0.070191,2418.861274
29248,5302,434.510676,394.72239,39.788286,0.09157,76.526892
29249,5303,305.652235,263.983558,41.668677,0.136327,142.135227
29250,5303,332.926164,291.047348,41.878816,0.12579,143.299451
29251,5310,262.832155,236.594597,26.237558,0.099826,91.00116
29252,5313,437.191611,403.476783,33.714828,0.077117,89.718223
29254,5310,1958.569066,1738.907479,219.661587,0.112154,2913.200257
29255,5302,445.447417,396.747509,48.699909,0.109328,62.924814
29256,5313,305.798475,274.89914,30.899335,0.101045,126.124999
29257,5302,899.693464,825.603612,74.089851,0.08235,191.37653
29259,5310,2754.960407,2388.251158,366.709249,0.133109,3773.324603
29260,5302,3840.673164,3520.226396,320.446768,0.083435,2799.103499
29261,5303,109.866577,85.662046,24.204532,0.220308,47.030167
29262,5310,426.253672,376.997298,49.256374,0.115556,71.811414
29263,5302,537.493344,486.764872,50.728471,0.09438,173.980941
29264,5310,413.030851,392.054724,20.976127,0.050786,468.522205
29265,5310,512.68525,481.326281,31.358969,0.061166,305.60081
29266,5310,1501.315372,1382.028943,119.286429,0.079455,909.126542
29267,5313,367.683903,335.796274,31.88763,0.086726,141.064632
29268,5302,986.819378,942.544584,44.274794,0.044866,811.892769
29269,5314,480.308635,438.9459,41.362735,0.086117,530.219727
29270,5302,805.353334,770.669461,34.683873,0.043067,161.217546
29271,5310,437.246556,398.334206,38.91235,0.088994,188.849583
29272,5313,1568.469043,1434.64917,133.819873,0.085319,513.580623
29273,5310,1036.337895,943.580309,92.757586,0.089505,259.593493
29274,5314,2244.04675,1997.3479,246.698849,0.109935,1326.492689
29275,5303,275.709831,234.945748,40.764083,0.147851,165.225789
29276,5310,504.872351,473.615815,31.256536,0.06191,180.387276
29277,5310,1087.796887,981.423265,106.373621,0.097788,892.655802
29278,5303,750.349071,672.500942,77.848129,0.103749,312.637053
29279,5310,1240.648621,1121.882507,118.766113,0.095729,716.777952
29280,5302,916.308077,825.227315,91.080761,0.0994,272.658323
29281,5313,481.51393,437.128116,44.385814,0.09218,297.827265
29282,5302,155.900419,139.938416,15.962003,0.102386,30.832259
29284,5313,865.028478,773.826569,91.201908,0.105432,327.738239
29285,5310,257.003759,237.00666,19.997099,0.077809,110.591964
29286,5302,122.40338,110.370523,12.032857,0.098305,315.936155
29287,5302,455.456043,428.902318,26.553726,0.058301,199.206334
29288,5302,331.447795,319.538109,11.909686,0.035932,36.802633
29289,5302,52.395522,45.291045,7.104478,0.135593,34.254378
29290,5302,352.033256,321.058232,30.975024,0.087989,43.011558
29291,5313,457.296154,388.522677,68.773477,0.150392,144.709512
29292,5313,140.351101,129.273146,11.077955,0.07893,42.644942
29293,5313,2666.382872,2371.441121,294.94175,0.110615,1214.530299
29294,5302,327.126678,306.244949,20.881729,0.063834,102.08632
29295,5302,259.372949,244.385477,14.987472,0.057783,47.868482
29296,5313,705.285914,656.131577,49.154337,0.069694,86.676372
29297,5314,1068.267752,985.158869,83.108883,0.077798,224.235324
29298,5313,257.773897,230.850457,26.92344,0.104446,39.183183
29299,5302,173.001904,158.068641,14.933263,0.086318,48.948364
29300,5314,774.430905,705.144908,69.285997,0.089467,118.434084
29301,5310,189.573714,177.642506,11.931209,0.062937,38.532657
29302,5302,1706.54382,1499.240762,207.303058,0.121475,1734.949912
2A001,9401,1689.502751,1570.167431,119.335319,0.070633,751.346038
2A004,9401,32950.896202,30215.375371,2735.52083,0.083018,38939.293689
2A006,9401,1800.272956,1674.480962,125.791994,0.069874,409.763302
2A008,9401,753.487985,664.541274,88.946711,0.118047,304.943705
2A011,9407,17.980769,15.865385,2.115385,0.117647,4.230769
2A014,9401,31.189873,28.265823,2.924051,0.09375,7.483287
2A017,9401,857.940339,806.153895,51.786444,0.060361,200.288562
2A018,9407,81.375,65.875,15.5,0.190476,25.954198
2A019,9401,17.018182,15.127273,1.890909,0.111111,9.396204
2A021,9407,29.61039,25.662338,3.948052,0.133333,9.865842
2A022,9401,35.55,31.6,3.95,0.111111,14.759958
2A024,9407,93.475936,77.73262,15.743316,0.168421,52.617067
2A026,9401,93.27088,82.262368,11.008513,0.118027,20.322908
2A027,9401,19.102041,19.102041,0.0,0.0,13.670418
2A028,9401,58.4,47.324138,11.075862,0.189655,22.076717
2A031,9401,217.472421,195.232397,22.240024,0.102266,103.296348
2A032,9401,2145.012588,1951.671491,193.341097,0.090135,615.838883
2A035,9407,79.055563,70.430729,8.624834,0.109098,55.120407
2A038,9407,31.596154,23.442308,8.153846,0.258065,4.076923
2A040,9401,158.303588,143.894108,14.40948,0.091024,80.087551
2A041,9406,1407.334155,1197.304105,210.03005,0.14924,1440.837818
2A048,9401,230.423872,211.080706,19.343166,0.083946,129.03708
2A056,9401,49.960784,42.823529,7.137255,0.142857,16.319676
2A060,9401,27.485714,24.314286,3.171429,0.115385,16.033831
2A061,9406,41.071429,35.9375,5.133929,0.125,7.1875
2A062,9401,165.42825,147.475382,17.952868,0.108524,54.390636
2A064,9401,9.375,9.375,0.0,0.0,2.668339
2A065,9401,516.83303,464.883078,51.949952,0.100516,396.765717
2A066,9407,23.54386,19.263158,4.280702,0.181818,10.696329
2A070,9401,184.37377,174.676817,9.696953,0.052594,94.379955
2A071,9407,100.677207,92.821368,7.855839,0.07803,49.150945
2A085,9401,716.473474,642.664911,73.808563,0.103016,288.928941
2A089,9401,49.24812,42.353383,6.894737,0.14,22.763054
2A090,9401,271.221434,235.433021,35.788412,0.131953,116.479044
2A091,9401,64.473684,54.239766,10.233918,0.15873,35.242099
2A092,9406,498.258392,435.021534,63.236858,0.126916,206.478254
2A094,9401,29.210526,24.342105,4.868421,0.166667,12.60337
2A098,9401,262.55406,222.550511,40.003549,0.152363,135.656323
2A099,9401,98.313732,89.372845,8.940887,0.090942,80.22757
2A100,9401,25.373134,19.283582,6.089552,0.24,13.215572
2A103,9401,946.328908,854.970291,91.358618,0.09654,165.659906
2A104,9401,698.790008,651.668776,47.121232,0.067433,110.437108
2A108,9401,70.103905,64.790972,5.312933,0.075787,58.360592
2A114,9406,789.429311,686.295704,103.133607,0.130643,557.816721
2A115,9407,81.460526,75.5,5.960526,0.073171,20.846932
2A117,9401,37.419355,33.677419,3.741935,0.1,18.407119
2A118,9407,83.528463,77.468144,6.060318,0.072554,25.011248
2A119,9401,60.722628,46.313869,14.408759,0.237288,14.232904
2A127,9407,40.754717,37.132075,3.622642,0.088889,9.089902
2A128,9407,34.369565,33.358696,1.01087,0.029412,8.049867
2A129,9407,25.890411,18.123288,7.767123,0.3,8.649622
2A130,9401,1593.063179,1458.311701,134.751477,0.084586,1571.536232
2A131,9401,41.42069,40.358621,1.062069,0.025641,31.278477
2A132,9401,74.465753,66.191781,8.273973,0.111111,10.342466
2A133,9401,55.430464,51.324503,4.10596,0.074074,28.504208
2A139,9406,1020.802894,859.63427,161.168624,0.157884,574.165883
2A141,9401,64.48,54.08,10.4,0.16129,24.000147
2A142,9407,275.833166,226.966654,48.866512,0.17716,241.417943
2A144,9401,40.336283,39.39823,0.938053,0.023256,17.823009
2A146,9407,13.021277,10.851064,2.170213,0.166667,3.034424
2A154,9401,33.358491,26.490566,6.867925,0.205882,27.756619
2A158,9407,2.513514,2.513514,0.0,0.0,1.675676
2A160,9407,99.676263,86.115511,13.560753,0.136048,38.293679
2A163,9406,225.572861,193.748145,31.824715,0.141084,64.216481
2A174,9401,48.514851,47.524752,0.990099,0.020408,11.003174
2A181,9401,285.976824,246.99339,38.983434,0.136317,138.62682
2A186,9401,77.619364,74.622868,2.996496,0.038605,34.207494
2A189,9407,500.161211,468.335246,31.825965,0.063631,369.68215
2A191,9407,65.103448,54.931034,10.172414,0.15625,13.984463
2A196,9401,18.518519,18.518519,0.0,0.0,10.151824
2A197,9401,44.090909,35.272727,8.818182,0.2,35.381288
2A198,9401,237.67434,162.670152,75.004188,0.315575,222.588813
2A200,9401,41.686567,32.753731,8.932836,0.214286,21.746586
2A203,9401,33.642105,33.642105,0.0,0.0,14.835965
2A204,9401,39.166667,36.229167,2.9375,0.075,3.846054
2A209,9401,1006.961854,960.167709,46.794145,0.046471,254.843295
2A211,9407,222.834713,201.993858,20.840855,0.093526,190.469475
2A212,9401,179.97829,162.16458,17.81371,0.098977,158.672755
2A215,9406,374.808846,334.899752,39.909094,0.106479,229.1621
2A228,9401,830.154103,751.257294,78.896809,0.095039,337.151847
2A232,9401,119.189023,103.381103,15.80792,0.132629,36.607076
2A240,9401,22.969825,21.055673,1.914152,0.083333,56.263435
2A247,9406,5210.395464,4573.803594,636.59187,0.122177,6734.811902
2A249,9407,1609.820084,1321.407521,288.412563,0.179158,1981.792461
2A253,9401,21.212121,16.969697,4.242424,0.2,4.242424
2A254,9407,66.864289,60.233484,6.630805,0.099168,49.409174
2A258,9401,23.619048,20.666667,2.952381,0.125,6.022362
2A259,9401,20.532258,14.048387,6.483871,0.315789,5.736273
2A262,9401,17.653846,15.692308,1.961538,0.111111,7.869697
2A266,9401,30.651685,27.685393,2.966292,0.096774,5.922987
2A268,9401,27.066667,25.2,1.866667,0.068966,15.944828
2A269,9406,573.812318,482.897239,90.915079,0.15844,467.820256
2A270,9401,163.968279,147.961292,16.006987,0.097622,72.28733
2A271,9401,1681.550184,1524.214315,157.335868,0.093566,3779.329084
2A272,9407,1572.916549,1419.118182,153.798367,0.097779,1743.690711
2A276,9401,295.625097,271.363935,24.261163,0.082067,217.717567
2A278,9407,46.933333,44.0,2.933333,0.0625,35.549553
2A279,9401,59.0,43.266667,15.733333,0.266667,30.67904
2A282,9401,47.487654,43.611111,3.876543,0.081633,18.41358
2A284,9407,155.734838,130.136423,25.598415,0.164372,67.392442
2A285,9407,19.107692,15.923077,3.184615,0.166667,3.917949
2A288,9406,862.990807,763.929302,99.061505,0.114789,266.980073
2A295,9401,55.652482,52.822695,2.829787,0.050847,12.388019
2A300,9406,560.888223,516.300659,44.587564,0.079495,226.067216
2A308,9407,144.460169,131.665586,12.794583,0.088568,121.138457
2A310,9407,35.189189,25.135135,10.054054,0.285714,6.005422
2A312,9401,156.579065,150.984886,5.59418,0.035728,135.915497
2A322,9401,37.425287,30.344828,7.08046,0.189189,17.195402
2A323,9401,219.016064,197.203349,21.812715,0.099594,107.768488
2A324,9401,185.627077,176.540778,9.086298,0.048949,37.413288
2A326,9401,51.0,49.0,2.0,0.039216,22.78443
2A330,9401,247.487677,224.775547,22.71213,0.091771,71.826491
2A331,9401,25.220339,23.118644,2.101695,0.083333,12.712276
2A336,9401,257.878121,231.951916,25.926205,0.100537,47.385758
2A345,9401,309.604938,292.33968,17.265258,0.055765,70.321605
2A348,9401,406.634316,375.871612,30.762703,0.075652,493.073134
2A349,9407,424.153253,395.466572,28.686681,0.067633,191.969836
2A351,9401,216.034605,199.363763,16.670842,0.077167,24.618767
2A357,9407,21.62,16.92,4.7,0.217391,6.58
2A358,9401,26.480769,26.480769,0.0,0.0,22.725201
2A359,9401,68.663612,60.215883,8.447729,0.123031,54.75552
2A360,9401,54.0,49.0,5.0,0.092593,16.904149
2A362,9406,1234.507244,1035.55279,198.954454,0.161161,746.569028
2A363,9407,21.0,17.0,4.0,0.190476,1.0
2B002,9405,116.168769,100.819036,15.349733,0.132133,130.255277
2B003,9404,5.4,4.32,1.08,0.2,0.0
2B005,9404,11.655172,10.758621,0.896552,0.076923,4.482759
2B007,9404,76.367194,68.254781,8.112413,0.106229,59.815981
2B009,9405,891.360121,803.900989,87.459132,0.098119,1114.983722
2B010,9403,159.576089,140.744686,18.831404,0.118009,181.916677
2B012,9404,17.666667,17.666667,0.0,0.0,29.464762
2B013,9404,10.0,10.0,0.0,0.0,1.0
2B015,9404,8.64,7.68,0.96,0.111111,3.84
2B016,9405,253.624211,230.682151,22.94206,0.090457,144.64117
2B020,9403,272.584801,235.498139,37.086662,0.136056,108.954074
2B023,9404,41.356522,40.347826,1.008696,0.02439,83.999816
2B025,9403,24.3,22.275,2.025,0.083333,7.065182
2B029,9402,165.297329,152.990418,12.306911,0.074453,34.866149
2B030,9402,43.632184,42.793103,0.83908,0.019231,25.224686
2B033,9402,20439.993562,18152.679222,2287.31434,0.111904,24864.754785
2B034,9403,325.568789,273.990538,51.578251,0.158425,220.997055
2B036,9402,25.051546,21.340206,3.71134,0.148148,9.294913
2B037,9402,3813.15291,3513.118328,300.034582,0.078684,3664.396495
2B039,9404,81.47541,80.311475,1.163934,0.014286,12.987328
2B042,9402,4537.875357,4205.832222,332.043136,0.073171,4335.808478
2B043,9402,673.491938,633.882716,39.609222,0.058812,267.087607
2B045,9404,25.384615,23.353846,2.030769,0.08,6.088389
2B046,9402,62.186602,49.345447,12.841156,0.206494,34.61049
2B047,9404,91.814234,76.665172,15.149062,0.164997,81.480476
2B049,9403,1064.047578,934.756735,129.290843,0.121509,494.759096
2B050,9403,3084.707553,2610.648086,474.059468,0.153681,3652.817963
2B051,9404,24.810811,22.972973,1.837838,0.074074,8.332432
2B052,9402,5.526316,5.526316,0.0,0.0,17.442566
2B053,9405,8.0,8.0,0.0,0.0,1.0
2B054,9402,57.686486,52.713514,4.972973,0.086207,32.53411
2B055,9402,30.074074,28.0,2.074074,0.068966,14.055869
2B057,9405,119.063095,102.870887,16.192207,0.135997,56.046272
2B058,9402,106.185583,84.362951,21.822632,0.205514,74.80153
2B059,9404,41.495935,39.609756,1.886179,0.045455,17.004964
2B063,9402,19.368421,18.526316,0.842105,0.043478,0.842105
2B067,9402,10.909091,9.818182,1.090909,0.1,5.346198
2B068,9404,8.0,6.0,2.0,0.25,2.902993
2B069,9402,51.87931,42.724138,9.155172,0.176471,20.905209
2B072,9402,18.0,16.941176,1.058824,0.058824,8.373666
2B073,9404,38.315789,32.421053,5.894737,0.153846,12.038296
2B074,9404,180.315789,170.253161,10.062628,0.055806,43.75233
2B075,9405,14.4,13.371429,1.028571,0.071429,1.941587
2B077,9402,300.40481,265.948415,34.456396,0.1147,96.888649
2B078,9404,15.0,12.0,3.0,0.2,8.072622
2B079,9404,215.511975,184.069881,31.442094,0.145895,104.523152
2B080,9404,58.151724,50.648276,7.503448,0.129032,23.354826
2B081,9404,9.534884,6.674419,2.860465,0.3,0.0
2B082,9404,7.4,5.285714,2.114286,0.285714,1.0
2B083,9404,57.163522,46.855346,10.308176,0.180328,22.956932
2B084,9403,116.292326,102.022582,14.269744,0.122706,34.567084
2B086,9402,65.121693,56.502646,8.619048,0.132353,59.441653
2B087,9402,917.555943,829.676556,87.879387,0.095776,526.868301
2B088,9405,88.195746,78.373429,9.822317,0.11137,24.430025
2B093,9403,382.314341,346.20688,36.10746,0.094444,395.295766
2B095,9404,41.669291,38.692913,2.976378,0.071429,21.567361
2B096,9404,2736.70269,2519.780998,216.921692,0.079264,3807.269725
2B097,9403,24.509804,22.54902,1.960784,0.08,9.996859
2B101,9402,24.923077,22.846154,2.076923,0.083333,7.269231
2B102,9402,29.0,27.0,2.0,0.068966,9.0
2B105,9404,35.869565,34.782609,1.086957,0.030303,16.845784
2B106,9404,5.0,4.0,1.0,0.2,2.933139
2B107,9402,51.809524,43.174603,8.634921,0.166667,52.954129
2B109,9402,86.871463,79.32307,7.548393,0.086892,18.44673
2B110,9404,37.552239,29.432836,8.119403,0.216216,8.119403
2B111,9402,10.576923,10.576923,0.0,0.0,3.741009
2B112,9403,108.57793,92.587218,15.990713,0.147274,48.433101
2B113,9402,14.5,10.357143,4.142857,0.285714,6.195813
2B116,9404,10.714286,10.714286,0.0,0.0,2.142857
2B120,9402,2766.985514,2582.400176,184.585338,0.06671,3784.619039
2B121,9403,155.112634,120.556173,34.55646,0.222783,116.950868
2B122,9404,22.372881,19.322034,3.050847,0.136364,6.101695
2B123,9405,1979.365393,1681.16271,298.202683,0.150656,2242.386457
2B124,9405,49.040297,43.723927,5.31637,0.108408,55.248242
2B125,9402,22.647059,17.254902,5.392157,0.238095,6.352187
2B126,9405,27.529412,25.411765,2.117647,0.076923,12.58285
2B134,9403,1274.422715,1121.666211,152.756504,0.119863,2106.144214
2B135,9405,94.521875,79.671398,14.850477,0.157112,24.511812
2B136,9403,64.726027,53.424658,11.30137,0.174603,24.30181
2B137,9404,3.826087,3.826087,0.0,0.0,2.869565
2B138,9403,63.248322,48.966443,14.281879,0.225806,35.56822
2B140,9402,42.469565,39.573913,2.895652,0.068182,17.539737
2B143,9405,443.020371,386.107366,56.913005,0.128466,267.983936
2B145,9402,75.9,65.057143,10.842857,0.142857,38.461036
2B147,9404,41.372727,38.345455,3.027273,0.073171,28.297269
2B148,9402,2974.883331,2666.501597,308.381734,0.103662,2884.088696
2B149,9405,34.0,29.0,5.0,0.147059,13.01467
2B150,9403,534.005268,459.796076,74.209192,0.138967,411.387408
2B152,9402,332.118118,273.794096,58.324022,0.175612,256.338327
2B153,9403,43.095652,36.93913,6.156522,0.142857,20.337889
2B155,9405,10.652174,9.586957,1.065217,0.1,5.23687
2B156,9403,10.576923,10.576923,0.0,0.0,6.95172
2B157,9404,9.818182,9.818182,0.0,0.0,3.681818
2B159,9402,29.259259,24.382716,4.876543,0.166667,8.868897
2B161,9405,21.323077,13.569231,7.753846,0.363636,8.723077
2B162,9404,297.472249,256.512561,40.959688,0.137692,139.861888
2B164,9402,11.96,10.12,1.84,0.153846,1.917995
2B165,9403,138.266921,115.06473,23.202191,0.167807,33.103909
